,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria
442,442,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2407096892759584,Staphylococcus aureus
443,443,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.981001468866584,Staphylococcus aureus
444,444,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9878743481543453,Staphylococcus aureus
445,445,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.009555414215669,Staphylococcus aureus
446,446,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.038619547159581,Staphylococcus aureus
447,447,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.066862759472976,Staphylococcus aureus
448,448,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.925707441737794,Staphylococcus aureus
449,449,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7119945007591924,Staphylococcus aureus
450,450,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3812818192963463,Staphylococcus aureus
451,451,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1631508098056809,Staphylococcus aureus
452,452,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7119945007591924,Staphylococcus aureus
453,453,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3812818192963463,Staphylococcus aureus
454,454,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1786549963416462,Staphylococcus aureus
455,455,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.002830439307996,Staphylococcus aureus
456,456,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.066862759472976,Staphylococcus aureus
457,457,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.128231705849268,Staphylococcus aureus
458,458,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.199444334074532,Staphylococcus aureus
459,459,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.26176309847379,Staphylococcus aureus
460,460,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0541237336955462,Staphylococcus aureus
461,461,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.091864061678393,Staphylococcus aureus
462,462,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1162555148025524,Staphylococcus aureus
463,463,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.871802176901592,Staphylococcus aureus
464,464,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.410986973710262,Staphylococcus aureus
465,465,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2809338454620642,Staphylococcus aureus
466,466,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1939224684724346,Staphylococcus aureus
467,467,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4816045409242156,Staphylococcus aureus
468,468,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1631508098056809,Staphylococcus aureus
469,469,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9555114450274363,Staphylococcus aureus
470,470,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.605170185988092,Pseudomonas aeruginosa
471,471,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,4.605170185988092,Pseudomonas aeruginosa
472,472,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.605170185988092,Pseudomonas aeruginosa
473,473,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,5.298317366548036,Pseudomonas aeruginosa
474,474,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,3.218875824868201,Acinetobacter baumannii
475,475,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,4.605170185988092,Acinetobacter baumannii
476,476,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, saliva, sputum, urine)",4.08248290463863,81.389,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.605170185988092,Enterococcus faecalis
477,477,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, saliva, sputum, urine)",4.08248290463863,81.389,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.298317366548036,Enterococcus faecalis
478,478,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
479,479,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
480,480,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
481,481,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.298317366548036,Escherichia coli
482,482,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036,Staphylococcus aureus
483,483,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,1.0,1.0,0.0,1.0,0.0,5.298317366548036,Staphylococcus aureus
484,484,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036,Staphylococcus aureus
485,485,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,1.0,1.0,0.0,1.0,0.0,5.991464547107982,Staphylococcus aureus
486,486,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MIC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,guts,4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015,Escherichia coli
487,487,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MBC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,guts,4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246,Escherichia coli
488,488,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MIC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.521460917862246,Staphylococcus aureus
489,489,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MBC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,6.214608098422191,Staphylococcus aureus
490,490,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.530446639792155,Bacillus subtilis
491,491,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.632396956219188,Bacillus subtilis
492,492,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,lungs,4.08248290463863,81.389,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212127597878484,Klebsiella pneumoniae
493,493,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,lungs,4.08248290463863,81.389,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.961778236737621,Klebsiella pneumoniae
494,494,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,4.286341384539473,Escherichia coli
495,495,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,5.959457750972896,Escherichia coli
496,496,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,guts,4.08248290463863,81.389,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.169761201506855,Salmonella enterica subsp. enterica serovar Typhi 
497,497,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,guts,4.08248290463863,81.389,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48728346606066,Salmonella enterica subsp. enterica serovar Typhi 
498,498,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.708682081410116,Staphylococcus aureus
499,499,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,24.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,5.429345628954441,Aspergillus flavus
500,500,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,24.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,7.261225091971921,Aspergillus flavus
501,501,40.0,green_synthesis using aloe vera extract,40.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,24.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,5.187385805840755,Aspergillus flavus
502,502,40.0,green_synthesis using aloe vera extract,40.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,24.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,7.232010331664759,Aspergillus flavus
503,503,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.560681631015528,Aspergillus nidulans
504,504,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,7.333023014386481,Aspergillus nidulans
505,505,40.0,green_synthesis using aloe vera extract,40.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.429345628954441,Aspergillus nidulans
506,506,40.0,green_synthesis using aloe vera extract,40.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,7.289610521451167,Aspergillus nidulans
507,507,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,5.093750200806762,Citrobacter freundii
508,508,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,6.778784897685177,Citrobacter freundii
509,509,40.0,green_synthesis using aloe vera extract,40.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,4.983606621708336,Citrobacter freundii
510,510,40.0,green_synthesis using aloe vera extract,40.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,6.721425700790643,Citrobacter freundii
511,511,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (blood, sputum, urine, wound swabs)",4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,Serratia marcescens
512,512,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (blood, sputum, urine, wound swabs)",4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.660575149839686,Serratia marcescens
513,513,40.0,green_synthesis using aloe vera extract,40.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (blood, sputum, urine, wound swabs)",4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736198448394496,Serratia marcescens
514,514,40.0,green_synthesis using aloe vera extract,40.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,"clinical samples (blood, sputum, urine, wound swabs)",4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52795791762255,Serratia marcescens
515,515,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,clinical samples (urine),4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584967478670572,Proteus mirabilis
516,516,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,clinical samples (urine),4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551080335043404,Proteus mirabilis
517,517,40.0,green_synthesis using aloe vera extract,40.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,clinical samples (urine),4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,Proteus mirabilis
518,518,40.0,green_synthesis using aloe vera extract,40.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,clinical samples (urine),4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.453624998892692,Proteus mirabilis
519,519,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,4.174387269895637,Staphylococcus aureus
520,520,25.0,chemical_synthesis using zinc nitrate,25.0,25.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.478509642208569,Staphylococcus aureus
521,521,40.0,green_synthesis using aloe vera extract,40.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.49650756146648,Staphylococcus aureus
522,522,40.0,green_synthesis using aloe vera extract,40.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.400257445308821,Staphylococcus aureus
523,523,13.67,Green synthesis using orange peel,9.87,11.77,MIC,100.0,2.0,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,Pseudomonas aeruginosa
524,524,13.67,Green synthesis using orange peel,9.87,11.77,MIC,100.0,2.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,Escherichia coli
525,525,13.67,Green synthesis using orange peel,9.87,11.77,MIC,100.0,2.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,4.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,2.379546134130174,Enterococcus faecalis
526,526,25.89,Green synthesis using fungal filtrate,15.73,20.81,MIC,28.0,4320.0,water (deionized),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1743533871447778,Pseudomonas aeruginosa
527,527,25.89,Green synthesis using fungal filtrate,15.73,20.81,MIC,28.0,4320.0,water (deionized),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5187937934151675,Staphylococcus aureus
528,528,25.89,Green synthesis using fungal filtrate,15.73,20.81,MIC,28.0,4320.0,water (deionized),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1743533871447778,Escherichia coli
529,529,25.89,Green synthesis using fungal filtrate,15.73,20.81,MIC,28.0,4320.0,water (deionized),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,4.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5187937934151675,Enterococcus faecalis
530,530,27.0,Green synthesis using Orange,23.0,25.0,MIC,100.0,2.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,2.357357328841025,Staphylococcus aureus
531,531,27.0,Green synthesis using Orange,23.0,25.0,MIC,100.0,2.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005677714089187,Bacillus cereus
532,532,12.0,Green synthesis using Onion,8.0,10.0,MIC,60.0,10.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.718100536955712,Staphylococcus aureus
533,533,12.0,Green synthesis using Onion,8.0,10.0,MIC,60.0,10.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005677714089187,Escherichia coli
534,534,17.0,Green synthesis using Radish,12.0,15.0,MIC,25.0,10.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,3.743604353803183,Staphylococcus aureus
535,535,21.0,Green synthesis using Pepper,17.0,19.0,MIC,25.0,10.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,2.357357328841025,Staphylococcus aureus
536,536,21.0,Green synthesis using Pepper,17.0,19.0,MIC,25.0,10.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711576333149952,Bacillus cereus
537,537,21.0,Green synthesis using Pepper,17.0,19.0,MIC,25.0,10.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357357328841025,Escherichia coli
