,coating,mdr,np_size_min__nm_,np_size_max__nm_,np_size_avg__nm_,time_set__hours_,min_Incub_period__h,avg_Incub_period__h,max_Incub_period__h,growth_temp__C_,biosafety_level,Solvent_polar,Valance_electron,amw,lipinskiHBA,NumHBA,labuteASA,CrippenClogP,chi0v,hallKierAlpha,kappa1,bacteria,method,shape,Solvent_for_extract,Bacteria,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,common_environment,prim_specific_habitat,sec_habitat,Red_env_type,Red_env_strength,Capping_type,Bio_component_class,Template_type,Post_treatment,Source_origin,MIC_NP___g_mL_,reference
377,0,0,5.0,15.0,10.0,24.0,4.0,10,16,33.5,2,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Bacillus cereus,MIC,cubic,water,Bacillus cereus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,pathogenic,p,nature,soil,plants,chemical,medium,none,,none,none,lab,8.366370301681654,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
378,0,0,5.0,15.0,10.0,24.0,4.0,10,16,33.5,2,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Bacillus cereus,MBC,cubic,water,Bacillus cereus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,pathogenic,p,nature,soil,plants,chemical,medium,none,,none,none,lab,8.366370301681654,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
379,0,0,5.0,15.0,10.0,24.0,1.5,2,4,37.0,1,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Escherichia coli,MIC,cubic,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,chemical,medium,none,,none,none,lab,7.673223121121708,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
380,0,0,5.0,15.0,10.0,24.0,1.5,2,4,37.0,1,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Escherichia coli,MBC,cubic,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,chemical,medium,none,,none,none,lab,7.673223121121708,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
381,0,0,5.0,15.0,10.0,24.0,2.0,7,12,33.5,2,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Listeria monocytogenes,MIC,cubic,water,Listeria monocytogenes,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,pathogenic,p,nature,soil,food,chemical,medium,none,,none,none,lab,6.975413927455952,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
382,0,0,5.0,15.0,10.0,24.0,2.0,7,12,33.5,2,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Listeria monocytogenes,MBC,cubic,water,Listeria monocytogenes,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,pathogenic,p,nature,soil,food,chemical,medium,none,,none,none,lab,6.975413927455952,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
383,0,0,5.0,15.0,10.0,24.0,6.0,12,24,37.0,2,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Salmonella enterica subsp. enterica serovar Typhimurium   ,MIC,cubic,water,Salmonella typhimurium,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,human,guts,"clinical samples (blood, stool)",chemical,medium,none,,none,none,lab,6.975413927455952,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
384,0,0,5.0,15.0,10.0,24.0,6.0,12,24,37.0,2,0,16,172.114,2.0,2.0,39.19032095477321,-0.2376,4.456551525567985,0.976623376623377,3.976623376623377,Salmonella enterica subsp. enterica serovar Typhimurium   ,MBC,cubic,water,Salmonella typhimurium,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,human,guts,"clinical samples (blood, stool)",chemical,medium,none,,none,none,lab,6.975413927455952,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7466638/
385,0,0,6.0,18.0,12.0,18.0,6.0,12,18,33.5,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Bacillus subtilis,MIC,spheroidal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,5.968707559985366,https://doi.org/10.1016/j.jece.2021.105395
386,0,0,6.0,18.0,12.0,18.0,6.0,12,18,33.5,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Bacillus subtilis,MIC,spheroidal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,5.968707559985366,https://doi.org/10.1016/j.jece.2021.105395
387,0,0,6.0,18.0,12.0,18.0,6.0,12,18,33.5,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Bacillus subtilis,MIC,spheroidal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,5.968707559985366,https://doi.org/10.1016/j.jece.2021.105395
388,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MIC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,mixed,none,none,lab,5.968707559985366,https://doi.org/10.1016/j.jece.2021.105395
389,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MIC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,mixed,none,none,lab,5.272999558563747,https://doi.org/10.1016/j.jece.2021.105395
390,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MIC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,mixed,none,none,lab,5.968707559985366,https://doi.org/10.1016/j.jece.2021.105395
391,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MBC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,mixed,none,none,lab,8.047189562170502,https://doi.org/10.1016/j.jece.2021.105395
392,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MBC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,mixed,none,none,lab,8.047189562170502,https://doi.org/10.1016/j.jece.2021.105395
393,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MBC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,mixed,none,none,lab,8.047189562170502,https://doi.org/10.1016/j.jece.2021.105395
394,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MIC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,5.968707559985366,https://doi.org/10.1016/j.jece.2021.105395
395,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MIC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,5.968707559985366,https://doi.org/10.1016/j.jece.2021.105395
396,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MIC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,6.660575149839686,https://doi.org/10.1016/j.jece.2021.105395
397,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MBC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,8.047189562170502,https://doi.org/10.1016/j.jece.2021.105395
398,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MBC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,8.047189562170502,https://doi.org/10.1016/j.jece.2021.105395
399,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MBC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,8.047189562170502,https://doi.org/10.1016/j.jece.2021.105395
400,0,0,6.0,18.0,12.0,18.0,6.0,12,18,33.5,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Bacillus subtilis,MIC,spheroidal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,4.584967478670572,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
401,0,0,6.0,18.0,12.0,18.0,6.0,12,18,33.5,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Bacillus subtilis,MIC,spheroidal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,5.968707559985366,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
402,0,0,6.0,18.0,12.0,18.0,6.0,12,18,33.5,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Bacillus subtilis,MBC,spheroidal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,7.353722330399631,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
403,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MIC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,phenolic,none,none,lab,5.968707559985366,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
404,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MBC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,phenolic,none,none,lab,7.353722330399631,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
405,0,0,6.0,18.0,12.0,18.0,6.0,12,24,37.0,1,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Escherichia coli,MBC,spheroidal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, stool, urine)",bio,weak,none,phenolic,none,none,lab,6.660575149839686,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
406,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MIC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,5.968707559985366,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
407,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MIC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,6.660575149839686,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
408,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MBC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,8.047189562170502,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
409,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MBC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,7.353722330399631,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
410,0,0,6.0,18.0,12.0,18.0,4.0,8,24,37.0,2,1,17,79.545,1.0,1.0,20.67942235663529,-0.1213,1.6514114114799852,0.3194805194805194,2.31948051948052,Staphylococcus aureus,MBC,spheroidal,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,phenolic,none,none,lab,6.660575149839686,https://www.tandfonline.com/doi/abs/10.1080/01932691.2020.1791719
411,0,0,30.0,30.0,30.0,24.0,1.5,4,24,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,none,,none,none,lab,3.4420193761824107,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf
412,0,0,30.0,30.0,30.0,24.0,1.5,4,24,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,none,,none,none,lab,4.135166556742356,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf
413,0,0,30.0,30.0,30.0,24.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,medium,none,,none,none,lab,1.3609765531356006,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf
414,0,0,30.0,30.0,30.0,24.0,4.0,8,24,37.0,2,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,medium,none,,none,none,lab,2.0554049638515948,http://www.veterinaryworld.org/Vol.11/October-2018/11.pdf
415,1,0,38.0,38.0,38.0,24.0,6.0,8,12,33.5,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Bacillus subtilis,MIC,hexagonal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,3.912023005428146,https://doi.org/10.1016/j.physb.2020.412563
416,1,0,27.43,27.43,27.43,24.0,6.0,8,12,33.5,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Bacillus subtilis,MIC,hexagonal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,3.912023005428146,https://doi.org/10.1016/j.physb.2020.412563
417,1,0,26.38,26.38,26.38,24.0,6.0,8,12,33.5,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Bacillus subtilis,MIC,hexagonal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,3.912023005428146,https://doi.org/10.1016/j.physb.2020.412563
418,0,0,41.23,41.23,41.23,24.0,6.0,8,12,33.5,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Bacillus subtilis,MIC,hexagonal,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,2.525728644308256,https://doi.org/10.1016/j.physb.2020.412563
419,1,0,38.0,38.0,38.0,24.0,1.5,4,24,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MIC,hexagonal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,phenolic,none,none,lab,3.218875824868201,https://doi.org/10.1016/j.physb.2020.412563
420,1,0,27.43,27.43,27.43,24.0,1.5,4,24,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MIC,hexagonal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,phenolic,none,none,lab,3.218875824868201,https://doi.org/10.1016/j.physb.2020.412563
421,1,0,26.38,26.38,26.38,24.0,1.5,4,24,37.0,1,1,8,81.389,1.0,1.0,22.60496136211111,-0.1213,4.08248290463863,0.4233766233766233,2.423376623376623,Escherichia coli,MIC,hexagonal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,phenolic,none,none,lab,3.218875824868201,https://doi.org/10.1016/j.physb.2020.412563
