,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria,strain,bacteria_strain
451,18.0,green_synthesis using Aloe-vera leaf extract. 5 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MIC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,soil,1.6514114114799852,79.545,6.0,1,18,0,0,0,0,0,0,98.0,Bacillus subtilis,MTCC 441,Bacillus subtilis MTCC 441
452,18.0,green_synthesis using Aloe-vera leaf extract. 5 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MIC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,soil,1.6514114114799852,79.545,6.0,1,18,0,0,0,0,0,0,391.0,Bacillus subtilis,MTCC 441,Bacillus subtilis MTCC 441
453,18.0,green_synthesis using Aloe-vera leaf extract. 5 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,soil,1.6514114114799852,79.545,6.0,1,18,0,0,0,0,0,0,1562.0,Bacillus subtilis,MTCC 441,Bacillus subtilis MTCC 441
454,18.0,green_synthesis using Aloe-vera leaf extract. 50 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MIC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,guts,1.6514114114799852,79.545,6.0,1,24,0,0,0,0,0,0,391.0,Escherichia coli,MTCC 739,Escherichia coli MTCC 739
455,18.0,green_synthesis using Aloe-vera leaf extract. 50 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,guts,1.6514114114799852,79.545,6.0,1,24,0,0,0,0,0,0,1562.0,Escherichia coli,MTCC 739,Escherichia coli MTCC 739
456,18.0,green_synthesis using Aloe-vera leaf extract. 50 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,guts,1.6514114114799852,79.545,6.0,1,24,0,0,0,0,0,0,781.0,Escherichia coli,MTCC 739,Escherichia coli MTCC 739
457,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MIC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,skin,1.6514114114799852,79.545,4.0,1,24,1,0,0,0,0,0,391.0,Staphylococcus aureus,MTCC 737,Staphylococcus aureus MTCC 737
458,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MIC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,skin,1.6514114114799852,79.545,4.0,1,24,1,0,0,0,0,0,781.0,Staphylococcus aureus,MTCC 737,Staphylococcus aureus MTCC 737
459,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,skin,1.6514114114799852,79.545,4.0,1,24,1,0,0,0,0,0,3125.0,Staphylococcus aureus,MTCC 737,Staphylococcus aureus MTCC 737
460,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,skin,1.6514114114799852,79.545,4.0,1,24,1,0,0,0,0,0,1562.0,Staphylococcus aureus,MTCC 737,Staphylococcus aureus MTCC 737
461,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0,17,skin,1.6514114114799852,79.545,4.0,1,24,1,0,0,0,0,0,781.0,Staphylococcus aureus,MTCC 737,Staphylococcus aureus MTCC 737
462,30.0,green_synthesis using iron and tannic acid,10.0,20.0,MIC,37.0,1139.4714854111403,water,120.0,spherical,0,34,plants,4.140220818814239,159.687,24.0,1,120,1,0,0,0,0,0,32.0,Alternaria alternata,None,Alternaria alternata None
463,30.0,green_synthesis using iron and tannic acid,10.0,20.0,MIC,37.0,1139.4714854111403,water,120.0,spherical,0,34,soil,4.140220818814239,159.687,36.0,1,84,1,0,0,0,0,0,16.0,Aspergillus niger,None,Aspergillus niger None
464,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,31.25,Escherichia coli,None,Escherichia coli None
465,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,62.5,Escherichia coli,None,Escherichia coli None
466,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,3.9,Staphylococcus aureus,None,Staphylococcus aureus None
467,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.81,Staphylococcus aureus,None,Staphylococcus aureus None
468,38.0,green_synthesis using aqueous Brassica rapa leaf,38.0,38.0,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1,8,soil,4.08248290463863,81.389,6.0,1,12,0,0,0,0,0,0,50.0,Bacillus subtilis,None,Bacillus subtilis None
469,27.43,green_synthesis using aqueous Brassica rapa leaf,27.43,27.43,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1,8,soil,4.08248290463863,81.389,6.0,1,12,0,0,0,0,0,0,50.0,Bacillus subtilis,None,Bacillus subtilis None
470,26.38,green_synthesis using aqueous Brassica rapa leaf,26.38,26.38,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1,8,soil,4.08248290463863,81.389,6.0,1,12,0,0,0,0,0,0,50.0,Bacillus subtilis,None,Bacillus subtilis None
471,41.23,green_synthesis using aqueous Brassica rapa leaf,41.23,41.23,MIC,80.0,240.0,water (distilled),24.0,hexagonal,0,8,soil,4.08248290463863,81.389,6.0,1,12,0,0,0,0,0,0,12.5,Bacillus subtilis,None,Bacillus subtilis None
472,38.0,green_synthesis using aqueous Brassica rapa leaf,38.0,38.0,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,25.0,Escherichia coli,None,Escherichia coli None
473,27.43,green_synthesis using aqueous Brassica rapa leaf,27.43,27.43,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,25.0,Escherichia coli,None,Escherichia coli None
474,26.38,green_synthesis using aqueous Brassica rapa leaf,26.38,26.38,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,25.0,Escherichia coli,None,Escherichia coli None
475,41.23,green_synthesis using aqueous Brassica rapa leaf,41.23,41.23,MIC,80.0,240.0,water (distilled),24.0,hexagonal,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,25.0,Escherichia coli,None,Escherichia coli None
476,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,7.6,Escherichia coli,None,Escherichia coli None
477,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,8.11,Escherichia coli,None,Escherichia coli None
478,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,8.65,Escherichia coli,None,Escherichia coli None
479,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,9.1,Escherichia coli,None,Escherichia coli None
480,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,9.5,Escherichia coli,None,Escherichia coli None
481,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,7.9,Escherichia coli,None,Escherichia coli None
482,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,8.14,Escherichia coli,None,Escherichia coli None
483,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,8.32,Escherichia coli,None,Escherichia coli None
484,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,8.55,Escherichia coli,None,Escherichia coli None
485,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,6.4,Escherichia coli,None,Escherichia coli None
486,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,4.9,Escherichia coli,None,Escherichia coli None
487,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,4.3,Escherichia coli,None,Escherichia coli None
488,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,3.9,Escherichia coli,None,Escherichia coli None
489,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,5.98,Escherichia coli,None,Escherichia coli None
490,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,3.5,Escherichia coli,None,Escherichia coli None
491,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,0.0,Escherichia coli,None,Escherichia coli None
492,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,0.0,Escherichia coli,None,Escherichia coli None
493,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,3.4,Escherichia coli,None,Escherichia coli None
494,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,0.0,Escherichia coli,None,Escherichia coli None
495,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,guts,4.08248290463863,81.389,1.5,1,24,0,0,0,0,0,1,3.1,Escherichia coli,None,Escherichia coli None
496,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,7.41,Salmonella enterica,None,Salmonella enterica None
497,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,7.9,Salmonella enterica,None,Salmonella enterica None
498,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,8.4,Salmonella enterica,None,Salmonella enterica None
499,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,9.02,Salmonella enterica,None,Salmonella enterica None
500,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,9.6,Salmonella enterica,None,Salmonella enterica None
501,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,7.6,Salmonella enterica,None,Salmonella enterica None
502,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,7.8,Salmonella enterica,None,Salmonella enterica None
503,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,8.1,Salmonella enterica,None,Salmonella enterica None
504,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,8.3,Salmonella enterica,None,Salmonella enterica None
505,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,6.5,Salmonella enterica,None,Salmonella enterica None
506,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,4.1,Salmonella enterica,None,Salmonella enterica None
507,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,3.6,Salmonella enterica,None,Salmonella enterica None
508,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,3.3,Salmonella enterica,None,Salmonella enterica None
509,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,4.4,Salmonella enterica,None,Salmonella enterica None
510,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,0.0,Salmonella enterica,None,Salmonella enterica None
511,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,0.0,Salmonella enterica,None,Salmonella enterica None
512,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,0.0,Salmonella enterica,None,Salmonella enterica None
513,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,3.2,Salmonella enterica,None,Salmonella enterica None
514,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,water,4.08248290463863,81.389,6.0,1,24,0,0,0,0,0,1,2.6,Salmonella enterica,None,Salmonella enterica None
515,20.0,green_synthesis using Acacia arabica leaf extract,16.0,11.3,MIC,60.0,60.0,water,0.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.25,Staphylococcus aureus,None,Staphylococcus aureus None
516,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.6,Staphylococcus aureus,None,Staphylococcus aureus None
517,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,8.2,Staphylococcus aureus,None,Staphylococcus aureus None
518,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,8.8,Staphylococcus aureus,None,Staphylococcus aureus None
519,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,9.4,Staphylococcus aureus,None,Staphylococcus aureus None
520,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.25,Staphylococcus aureus,None,Staphylococcus aureus None
521,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.3,Staphylococcus aureus,None,Staphylococcus aureus None
522,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.46,Staphylococcus aureus,None,Staphylococcus aureus None
523,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.68,Staphylococcus aureus,None,Staphylococcus aureus None
524,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.9,Staphylococcus aureus,None,Staphylococcus aureus None
525,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,6.86,Staphylococcus aureus,None,Staphylococcus aureus None
526,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,5.54,Staphylococcus aureus,None,Staphylococcus aureus None
527,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,3.98,Staphylococcus aureus,None,Staphylococcus aureus None
528,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,3.2,Staphylococcus aureus,None,Staphylococcus aureus None
529,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,5.54,Staphylococcus aureus,None,Staphylococcus aureus None
530,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,0.0,Staphylococcus aureus,None,Staphylococcus aureus None
531,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,0.0,Staphylococcus aureus,None,Staphylococcus aureus None
532,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,0.0,Staphylococcus aureus,None,Staphylococcus aureus None
533,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,3.98,Staphylococcus aureus,None,Staphylococcus aureus None
534,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,3.25,Staphylococcus aureus,None,Staphylococcus aureus None
535,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.41,Staphylococcus aureus,None,Staphylococcus aureus None
536,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.9,Staphylococcus aureus,None,Staphylococcus aureus None
537,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,8.4,Staphylococcus aureus,None,Staphylococcus aureus None
538,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,9.02,Staphylococcus aureus,None,Staphylococcus aureus None
539,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,9.6,Staphylococcus aureus,None,Staphylococcus aureus None
540,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,7.8,Staphylococcus aureus,None,Staphylococcus aureus None
541,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,8.1,Staphylococcus aureus,None,Staphylococcus aureus None
542,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,8.3,Staphylococcus aureus,None,Staphylococcus aureus None
543,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,6.5,Staphylococcus aureus,None,Staphylococcus aureus None
544,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,4.1,Staphylococcus aureus,None,Staphylococcus aureus None
545,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0,8,skin,4.08248290463863,81.389,4.0,1,24,1,0,0,0,0,0,3.6,Staphylococcus aureus,None,Staphylococcus aureus None
