np_size_max__nm_,np_synthesis,np_size_min__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,np_size_avg__nm_,Solvent_for_extract,amw,time_set__hours_,bacteria,Valance_electron,Order,avg_Incub_period__h,prim_specific_habitat,Genus,sec_habitat,coating,shape,mdr,max_Incub_period__h,min_Incub_period__h,common_environment,MIC_NP___g_mL_
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.0,MIC,27.0,2880.0,18.0,water (double distilled),107.868,24.0,Salmonella enterica subsp. enterica serovar Typhi ,11,Enterobacterales,10,guts,Salmonella,"clinical samples (blood, urine)",0,spherical,0,12,5.0,human,3.5553480614894135
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.0,MIC,27.0,2880.0,18.0,water (double distilled),107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.382026634673881
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.0,MIC,27.0,2880.0,18.0,water (double distilled),107.868,24.0,Micrococcus luteus,11,Micrococcales,48,soil,Micrococcus,skin,0,spherical,0,72,24.0,nature,4.174387269895637
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.0,MIC,27.0,2880.0,13.0,water (double distilled),107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,3.4011973816621555
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.0,MIC,27.0,2880.0,13.0,water (double distilled),107.868,24.0,Salmonella enterica subsp. enterica serovar Typhi ,11,Enterobacterales,10,guts,Salmonella,"clinical samples (blood, urine)",0,spherical,0,12,5.0,human,3.5553480614894135
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.0,MIC,27.0,2880.0,13.0,water (double distilled),107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.382026634673881
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.0,MIC,27.0,2880.0,13.0,water (double distilled),107.868,24.0,Micrococcus luteus,11,Micrococcales,48,soil,Micrococcus,skin,0,spherical,0,72,24.0,nature,4.174387269895637
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,8,soil,Bacillus,plants,1,spherical,0,12,6.0,nature,2.3978952727983707
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,8,soil,Bacillus,plants,1,spherical,0,12,6.0,nature,2.3978952727983707
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,8,soil,Bacillus,plants,1,spherical,0,12,6.0,nature,2.3978952727983707
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,8,soil,Bacillus,plants,1,spherical,0,12,6.0,nature,2.3978952727983707
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,8,soil,Bacillus,plants,1,spherical,0,12,6.0,nature,2.3978952727983707
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Salmonella enterica subsp. enterica serovar Typhimurium   ,11,Enterobacterales,7,meat,Salmonella,"clinical samples (blood, stool, urine)",1,spherical,0,12,4.0,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Salmonella enterica subsp. enterica serovar Typhimurium   ,11,Enterobacterales,7,meat,Salmonella,"clinical samples (blood, stool, urine)",1,spherical,0,12,4.0,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Salmonella enterica subsp. enterica serovar Typhimurium   ,11,Enterobacterales,7,meat,Salmonella,"clinical samples (blood, stool, urine)",1,spherical,0,12,4.0,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Salmonella enterica subsp. enterica serovar Typhimurium   ,11,Enterobacterales,7,meat,Salmonella,"clinical samples (blood, stool, urine)",1,spherical,0,12,4.0,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Salmonella enterica subsp. enterica serovar Typhimurium   ,11,Enterobacterales,7,meat,Salmonella,"clinical samples (blood, stool, urine)",1,spherical,0,12,4.0,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, wound swabs)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,2.4849066497880004
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, wound swabs)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,2.4849066497880004
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, wound swabs)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,2.4849066497880004
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, wound swabs)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,2.4849066497880004
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, wound swabs)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,2.4849066497880004
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,2.302585092994046
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, wound swabs)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,2.4849066497880004
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,8,soil,Bacillus,plants,1,spherical,0,12,6.0,nature,2.3978952727983707
50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,35.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,2.302585092994046
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-2.4079456086518722
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-3.912023005428146
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,1,24,4.0,human,-0.7550225842780328
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-1.171182981502945
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MBC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,0.03922071315328133
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,1,24,4.0,human,0.9162907318741551
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,-2.4079456086518722
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,-0.7550225842780328
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,-1.171182981502945
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,0.9162907318741551
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,-3.912023005428146
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MBC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,0.03922071315328133
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus epidermidis,11,Bacillales,24,skin,Staphylococcus,medical surfaces,0,spherical,0,48,18.0,human,1.791759469228055
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus epidermidis,11,Bacillales,24,skin,Staphylococcus,medical surfaces,0,spherical,0,48,18.0,human,1.3862943611198906
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus epidermidis,11,Bacillales,24,skin,Staphylococcus,medical surfaces,0,spherical,0,48,18.0,human,0.0
100.0,"Chemical synthesis, purchased from Sigma-Aldrich",100.0,MIC,48.07498601007275,1139.4714854111403,100.0,water,81.389,24.0,Staphylococcus aureus,8,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-3.506557897319982
100.0,"Chemical synthesis, purchased from Sigma-Aldrich",100.0,MIC,48.07498601007275,1139.4714854111403,100.0,water,81.389,24.0,Staphylococcus aureus,8,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,1,24,4.0,human,1.1878434223960523
100.0,"Chemical synthesis, purchased from Sigma-Aldrich",100.0,MBC,48.07498601007275,1139.4714854111403,100.0,water,81.389,24.0,Staphylococcus aureus,8,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-1.9661128563728327
100.0,"Chemical synthesis, purchased from Sigma-Aldrich",100.0,MBC,48.07498601007275,1139.4714854111403,100.0,water,81.389,24.0,Staphylococcus aureus,8,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,1,24,4.0,human,1.1878434223960523
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-2.4079456086518722
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-3.912023005428146
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,1,24,4.0,human,-0.7550225842780328
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,-1.171182981502945
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MBC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,0.03922071315328133
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,1,24,4.0,human,0.9162907318741551
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,-2.4079456086518722
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,-3.912023005428146
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,1,48,18.0,nosocomial,-0.7550225842780328
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,-1.171182981502945
40.0,"Chemical synthesis, purchased from Sigma-Aldrich",40.0,MBC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,0.03922071315328133
10.0,"Chemical synthesis, purchased from Sigma-Aldrich",10.0,MBC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,1,48,18.0,nosocomial,0.9162907318741551
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,2.0794415416798357
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,2.0794415416798357
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,2.0794415416798357
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,2.0794415416798357
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,2.0794415416798357
9.0,green_synthesis,1.0,MBC,35.0,1440.0,4.7,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,2.772588722239781
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,4.1588830833596715
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,4.1588830833596715
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,4.1588830833596715
9.0,green_synthesis,1.0,MIC,35.0,1440.0,4.7,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,4.1588830833596715
