,np_size_min__nm_,np_size_avg__nm_,np_size_max__nm_,Source_origin,method,Capping_type,time_set__hours_,Solvent_for_extract,shape,Template_type,Bio_component_class,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,mdr,prim_specific_habitat,lipinskiHBA,CrippenClogP,max_Incub_period__h,hallKierAlpha,amw,avg_Incub_period__h,K07123,kappa1,K03629,min_Incub_period__h,K07050,K20345,NumHBA,sec_habitat,bac_type,K23945,common_environment,K01191,K13566,K07484,K25602,K11206,K07486,K12942,K01153,K02027,K00849,K01878,K00432,K01026,K10844,K03741,K00252,K01190,K03703,K09936,K07485,K07778,K16148,MIC_NP___g_mL_
210,40.0,40.0,40.0,commercial,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,medical surfaces,opportunistic pathogen,0.0,human,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.791759469228055
211,40.0,40.0,40.0,commercial,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,medical surfaces,opportunistic pathogen,0.0,human,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.3862943611198906
212,40.0,40.0,40.0,commercial,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,medical surfaces,opportunistic pathogen,0.0,human,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
213,100.0,100.0,100.0,commercial,MIC,none,24.0,water,spherical,none,,2.8780493937365565,medium,chemical,0.0,16.0,0.0,0.0,"clinical samples (blood, sputum)",2.0,-0.2401,48.0,0.3142857142857144,79.865,24.0,0.0,3.314285714285715,1.0,18.0,0.0,0.0,2.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.6958550678503617
214,100.0,100.0,100.0,commercial,MIC,none,24.0,water,spherical,none,,2.8780493937365565,medium,chemical,0.0,16.0,0.0,1.0,skin,2.0,-0.2401,24.0,0.3142857142857144,79.865,8.0,0.0,3.314285714285715,1.0,4.0,0.0,0.0,2.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0027078872904163
215,100.0,100.0,100.0,commercial,MBC,none,24.0,water,spherical,none,,2.8780493937365565,medium,chemical,0.0,16.0,0.0,0.0,"clinical samples (blood, sputum)",2.0,-0.2401,48.0,0.3142857142857144,79.865,24.0,0.0,3.314285714285715,1.0,18.0,0.0,0.0,2.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.3891263717891045
216,100.0,100.0,100.0,commercial,MBC,none,24.0,water,spherical,none,,2.8780493937365565,medium,chemical,0.0,16.0,0.0,1.0,skin,2.0,-0.2401,24.0,0.3142857142857144,79.865,8.0,0.0,3.314285714285715,1.0,4.0,0.0,0.0,2.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.532599493153256
217,100.0,100.0,100.0,commercial,MIC,none,24.0,water,spherical,none,,4.08248290463863,medium,chemical,0.0,8.0,0.0,0.0,"clinical samples (blood, sputum)",1.0,-0.1213,48.0,0.4233766233766233,81.389,24.0,0.0,2.423376623376623,1.0,18.0,0.0,0.0,1.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-3.506557897319982
218,100.0,100.0,100.0,commercial,MIC,none,24.0,water,spherical,none,,4.08248290463863,medium,chemical,0.0,8.0,0.0,1.0,skin,1.0,-0.1213,24.0,0.4233766233766233,81.389,8.0,0.0,2.423376623376623,1.0,4.0,0.0,0.0,1.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.1878434223960523
219,100.0,100.0,100.0,commercial,MBC,none,24.0,water,spherical,none,,4.08248290463863,medium,chemical,0.0,8.0,0.0,0.0,"clinical samples (blood, sputum)",1.0,-0.1213,48.0,0.4233766233766233,81.389,24.0,0.0,2.423376623376623,1.0,18.0,0.0,0.0,1.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.9661128563728327
220,100.0,100.0,100.0,commercial,MBC,none,24.0,water,spherical,none,,4.08248290463863,medium,chemical,0.0,8.0,0.0,1.0,skin,1.0,-0.1213,24.0,0.4233766233766233,81.389,8.0,0.0,2.423376623376623,1.0,4.0,0.0,0.0,1.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.1878434223960523
221,10.0,10.0,10.0,commercial,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,1.0,11.0,0.0,0.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.407945608651872
222,40.0,40.0,40.0,commercial,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,1.0,11.0,0.0,0.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-3.912023005428146
223,10.0,10.0,10.0,commercial,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,1.0,11.0,0.0,1.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7550225842780328
224,10.0,10.0,10.0,commercial,MBC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,1.0,11.0,0.0,0.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.171182981502945
225,40.0,40.0,40.0,commercial,MBC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,1.0,11.0,0.0,0.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0392207131532813
226,10.0,10.0,10.0,commercial,MBC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,1.0,11.0,0.0,1.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9162907318741552
227,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,soil,0.0,-0.0025,48.0,0.7402597402597404,107.868,18.0,0.0,1.7402597402597404,1.0,8.0,0.0,0.0,0.0,nosocomial,pathogenic,0.0,nature,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.079441541679836
228,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,soil,0.0,-0.0025,48.0,0.7402597402597404,107.868,18.0,0.0,1.7402597402597404,1.0,8.0,0.0,0.0,0.0,nosocomial,pathogenic,0.0,nature,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.772588722239781
229,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.158883083359672
230,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.852030263919617
231,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,16.0,0.0,1.7402597402597404,1.0,14.0,0.0,0.0,0.0,soil,pathogenic,0.0,human,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.158883083359672
232,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,16.0,0.0,1.7402597402597404,1.0,14.0,0.0,0.0,0.0,soil,pathogenic,0.0,human,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.852030263919617
233,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,bladder,0.0,-0.0025,12.0,0.7402597402597404,107.868,7.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nosocomial,opportunistic pathogen,0.0,human,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.4657359027997265
234,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,bladder,0.0,-0.0025,12.0,0.7402597402597404,107.868,7.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nosocomial,opportunistic pathogen,0.0,human,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.158883083359672
235,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.158883083359672
236,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.852030263919617
237,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.158883083359672
238,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.852030263919617
239,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.158883083359672
240,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.852030263919617
241,1.0,4.7,9.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,soil,0.0,-0.0025,48.0,0.7402597402597404,107.868,18.0,0.0,1.7402597402597404,1.0,8.0,0.0,0.0,0.0,nosocomial,pathogenic,0.0,nature,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.079441541679836
242,1.0,4.7,9.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,soil,0.0,-0.0025,48.0,0.7402597402597404,107.868,18.0,0.0,1.7402597402597404,1.0,8.0,0.0,0.0,0.0,nosocomial,pathogenic,0.0,nature,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.772588722239781
243,5.0,60.0,80.0,commercial,MIC,small-molecule,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,guts,0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9162907318741552
244,5.0,60.0,80.0,commercial,MIC,small-molecule,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9162907318741552
245,5.0,60.0,80.0,commercial,MIC,small-molecule,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,6.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.6094379124341005
246,4.0,8.0,10.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,1.0,lungs,0.0,-0.0025,48.0,0.7402597402597404,107.868,12.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (blood),opportunistic pathogen,0.0,animal (swine),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.218875824868201
247,4.0,8.0,10.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,1.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.840549633397487
248,4.0,8.0,10.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,soil,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,8.0,0.0,0.0,0.0,food,opportunistic pathogen,0.0,nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.605170185988092
249,4.0,8.0,10.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.218875824868201
250,4.0,8.0,10.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,lungs,0.0,-0.0025,24.0,0.7402597402597404,107.868,18.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,"clinical samples (blood, wound swabs)",opportunistic pathogen,0.0,animals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.840549633397487
251,15.0,28.0,30.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,1.0,lungs,0.0,-0.0025,48.0,0.7402597402597404,107.868,12.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (blood),opportunistic pathogen,0.0,animal (swine),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.912023005428146
252,15.0,28.0,30.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,1.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.218875824868201
253,15.0,28.0,30.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,soil,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,8.0,0.0,0.0,0.0,food,opportunistic pathogen,0.0,nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.912023005428146
254,15.0,28.0,30.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.912023005428146
255,15.0,28.0,30.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,lungs,0.0,-0.0025,24.0,0.7402597402597404,107.868,18.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,"clinical samples (blood, wound swabs)",opportunistic pathogen,0.0,animals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.840549633397487
256,4.0,8.0,10.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.218875824868201
257,4.0,8.0,10.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,1.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.840549633397487
258,15.0,28.0,30.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.912023005428146
259,15.0,28.0,30.0,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,medium,chemical,0.0,11.0,0.0,1.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.218875824868201
271,10.0,20.0,40.0,lab,MIC,none,24.0,water,spherical,none,phenolic,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (blood, sputum, urine)",0.0,-0.0025,48.0,0.7402597402597404,107.868,36.0,0.0,1.7402597402597404,1.0,24.0,0.0,1.0,0.0,guts,opportunistic pathogen,0.0,nosocomial,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.4657359027997265
272,10.0,20.0,40.0,lab,MIC,none,24.0,water,spherical,none,phenolic,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.158883083359672
